Her style reflects her personality	O estilo dela reflete a personalidade dela
She attends a Baptist church	Ela frequenta uma igreja batista
Their love felt eternal and unbreakable	O amor deles parecia eterno e inquebrável
She experienced an intense orgasm	Ela experimentou um orgasmo intenso
The committee held a plenary session	O comitê realizou uma sessão plenária
Market fluctuations affect stock prices	As flutuações do mercado afetam os preços das ações
She has a divine voice	Ela tem uma voz divina
They agreed to exchange gifts	Eles concordaram em trocar presentes
Environmental degradation threatens biodiversity	A degradação ambiental ameaça a biodiversidade
The doctrine guides their beliefs	A doutrina guia suas crenças
She exceeded all our expectations	Ela superou todas as nossas expectativas
The fabric's rich textures appeal	As texturas ricas do tecido atraem
Studying ecology helps protect habitats	Estudar ecologia ajuda a proteger habitats
Exercise can boost your energy	Exercício pode aumentar sua energia
The recession impacted global markets	A recessão impactou os mercados globais
The lion went on rampage	O leão entrou em fúria
She opened a new franchise	Ela abriu uma nova franquia
The company announced a reduction	A empresa anunciou uma redução
The eviction notice was unexpected	O aviso de despejo foi inesperado
Choosing an economical car saves money	Escolher um carro econômico economiza dinheiro
Leaves clogged the street gutter	Folhas entupiram a sarjeta da rua
They changed their tactics quickly	Eles mudaram suas táticas rapidamente
The company increased its receivables	A empresa aumentou seus recebíveis
They hold a monopoly locally	Eles detêm um monopólio localmente
Please summarize the main points	Por favor, resuma os pontos principais
We decided to charter a boat	Decidimos alugar um barco
The dancers moved in synchronous rhythm	Os dançarinos se moveram em ritmo síncrono
They plan to revamp marketing strategies	Eles planejam reformular as estratégias de marketing
Police conducted multiple surprise raids	A polícia realizou várias operações surpresa
Polygamy is illegal in many countries	A poligamia é ilegal em muitos países
The company's market penetration increased rapidly	A penetração de mercado da empresa aumentou rapidamente
I didn’t know that before	Eu não sabia disso antes
She studies ancient archaeology techniques	Ela estuda técnicas antigas de arqueologia
The consortium funded the project	O consórcio financiou o projeto
We need to update inventory records	Precisamos atualizar os registros de inventário
I roasted a sweet potato	Eu assei uma batata-doce
Zinc helps boost the immune system	O zinco ajuda a fortalecer o sistema imunológico
The room was completely sterile	O quarto estava completamente estéril
She gave helpful cooking tips	Ela deu dicas úteis de culinária
She proposed a crucial amendment	Ela propôs uma emenda crucial
She believed in magic everywhere	Ela acreditava em magia em todos os lugares
Her joy began to manifest clearly	A alegria dela começou a se manifestar claramente
The shepherd guided his flock	O pastor guiou seu rebanho
She viewed the situation with detachment	Ela observou a situação com desprendimento
She experienced continuous success lately	Ela tem experimentado sucesso contínuo ultimamente
Diversity enriches our community daily	A diversidade enriquece nossa comunidade diariamente
Fermentation produces alcohol in beer	A fermentação produz álcool na cerveja
Enjoy sweets only in moderation	Aproveite doces apenas com moderação
The brain needs constant stimulation	O cérebro precisa de estimulação constante
I will leave after lunch	Eu vou sair depois do almoço
The induction ceremony was inspiring	A cerimônia de posse foi inspiradora
Our destination is the mountains	Nosso destino são as montanhas
The expedition reached the summit	A expedição alcançou o cume
Multiple entities signed the contract	Várias entidades assinaram o contrato
The crowd began to agitate loudly	A multidão começou a agitar-se alto
He called her a cunt	Ele a chamou de vadia
The hawk swooped on prey	O falcão mergulhou sobre a presa
Her charisma captivated the audience	Seu carisma cativou a plateia
Cover the goods with tarpa	Cubra as mercadorias com lona
I will reserve a table	Vou reservar uma mesa
The contract has juridical validity	O contrato tem validade jurídica
Don't be such a dick	Não seja tão idiota
They worship the ancient gods	Eles adoram os deuses antigos
The cylinder holds compressed gas	O cilindro contém gás comprimido
Contamination affected the water supply	A contaminação afetou o abastecimento de água
The government issued a new mandate	O governo emitiu um novo mandato
Blocked arteries cause heart attacks	Artérias bloqueadas causam ataques cardíacos
The peacock displayed vibrant feathers	O pavão exibiu penas vibrantes
She wore a mystic amulet	Ela usava um amuleto místico
The volcano's sudden eruption shocked everyone	A erupção súbita do vulcão chocou todos
The clerk helped me quickly	O atendente me ajudou rapidamente
She felt contractions every hour	Ela sentia contrações a cada hora
She cast a powerful spell	Ela lançou um feitiço poderoso
The cat is in heat	A gata está no cio
Understanding autism promotes empathy	Compreender o autismo promove empatia
The report will expose corruption	O relatório vai expor a corrupção
I will override the default settings	Eu vou substituir as configurações padrão
Maritime trade boosts coastal economies	O comércio marítimo impulsiona as economias costeiras
Scalpers sold tickets for profit	Os cambistas vendiam ingressos para obter lucro
I will catch the ball	Eu vou pegar a bola
The fugitive escaped last night	O fugitivo escapou ontem à noite
That excuse sounds really lame	Essa desculpa soa muito fraca
She completed her dissertation early	Ela completou sua dissertação cedo
The tumor was thankfully benign	O tumor foi felizmente benigno
Maintain good posture while sitting	Mantenha uma boa postura ao sentar-se
Miracles happen when you believe	Milagres acontecem quando você acredita
The book presents a compelling narrative	O livro apresenta uma narrativa envolvente
Understanding human physiology aids healing	Compreender a fisiologia humana ajuda na cura
I love drinking soursop juice	Eu adoro beber suco de graviola
Let's dive in and start	Vamos mergulhar e começar
The ball began to bounce	A bola começou a quicar
They bought the goods wholesale	Eles compraram os produtos no atacado
Here is a sneak peek	Aqui está uma prévia
I had to scrape ice	Eu tive que raspar gelo
He faced his greatest foe	Ele enfrentou seu maior inimigo
That statement was pure blasphemy	Essa declaração foi pura blasfêmia
Empathy bridges gaps between people	A empatia une as pessoas
Glucose provides energy to cells	A glicose fornece energia para as células
The elder shared ancient wisdom	O ancião compartilhou sabedoria antiga
I like reading books often	Eu gosto de ler livros frequentemente
She studies cultural anthropology extensively	Ela estuda antropologia cultural extensivamente
Conciliation resolved their bitter dispute	A conciliação resolveu sua amarga disputa
She discovered her hidden talents	Ela descobriu seus talentos ocultos
The aggregate score determined victory	A pontuação agregada determinou a vitória
The hostages were safely released	Os reféns foram libertados em segurança
The tower is a famous landmark	A torre é um marco famoso
The military staged a coup	Os militares realizaram um golpe
The noble horse was a sire	O nobre cavalo era um garanhão
I had to hustle today	Eu tive que me esforçar hoje
He broke free from shackles	Ele se libertou das algemas
She is a dedicated scholar	Ela é uma estudiosa dedicada
The storm had disastrous effects	A tempestade teve efeitos desastrosos
She experiences frequent seizures daily	Ela sofre convulsões frequentes diariamente
The old roof is sagging	O telhado velho está afundando
She reached intermediate Spanish level	Ela alcançou o nível intermediário de espanhol
She offered a pragmatic solution	Ela ofereceu uma solução pragmática
The syndicate controlled local businesses	O sindicato controlava os negócios locais
She wrote his biography last year	Ela escreveu a biografia dele no ano passado
The chronology of events matters	A cronologia dos eventos importa
Farmers used peat for fuel	Os agricultores usavam turfa como combustível
Soldiers salute the commanding officer	Soldados saudam o oficial comandante
They decided to gang up	Eles decidiram se juntar contra alguém
I will call you later	Eu te ligarei mais tarde
I requested an extension today	Eu solicitei uma prorrogação hoje
She endured a long labor	Ela suportou um trabalho de parto longo
Take a peek inside the box	Dê uma olhada dentro da caixa
She used an analogy effectively	Ela usou uma analogia de forma eficaz
My colleague helped with the project	Meu colega ajudou com o projeto
They visited the ancient monastery	Eles visitaram o antigo mosteiro
Empty spaces invite new ideas	Espaços vazios convidam novas ideias
The bees began to buzz	As abelhas começaram a zumbir
Proper hydration boosts athletic performance	A hidratação adequada melhora o desempenho atlético
She wore a dark cloak	Ela usava uma capa escura
My passport has expired yesterday	Meu passaporte venceu ontem
She works at the dairy farm	Ela trabalha na fazenda de laticínios
She needed to vent feelings	Ela precisava desabafar sentimentos
She loves exploring nature trails	Ela adora explorar trilhas na natureza
She wore her arm in a sling	Ela usava o braço na tipoia
The invasion changed history forever	A invasão mudou a história para sempre
